,lat,lon,cf,area,mask,restricted_area
496,44.76,-68.62,0.17487833,172.08874433721917,0.35826528,61.6534222993408
497,45.04,-70.02,0.1748218,171.25272364197562,0.72718394,124.53222997572344
498,44.90,-69.04,0.17481665,171.67124647149276,0.38785714,66.58391852397789
499,46.30,-68.76,0.17481631,167.4403091140274,0.6543877,109.57088085784439
500,45.04,-68.20,0.17480825,171.25272364197562,0.6982558,119.5782036714752
501,44.90,-68.76,0.17480595,171.67124647149276,0.30576533,52.491115464740545
502,44.76,-68.76,0.1747906,172.08874433721917,0.16147959,27.788820279003307
503,43.36,-72.12,0.1747547,176.20680464630925,0.23969388,42.23569270237979
504,45.46,-67.92,0.1747,169.99103038910835,0.7039796,119.67021951426433
505,46.30,-68.48,0.17469725,167.4403091140274,0.7397959,123.8716580674362
506,45.18,-68.20,0.17467616,170.83317834745975,0.6925488,118.31031461831611
507,45.32,-69.04,0.17464912,170.4126130928419,0.495,84.3542442935474
508,44.90,-68.62,0.17462952,171.67124647149276,0.42938775,73.71352996019289
509,45.04,-68.76,0.17459936,171.25272364197562,0.60678315,103.91326737611487
510,44.90,-69.18,0.17459853,171.67124647149276,0.34403062,59.06016513102613
511,45.46,-69.32,0.17458117,169.99103038910835,0.73607147,125.12554718328049
512,44.76,-67.36,0.17455485,172.08874433721917,0.37642854,64.77911555936299
513,45.18,-70.02,0.17452836,170.83317834745975,0.6834694,116.75925241835795
514,45.32,-69.46,0.1745194,170.4126130928419,0.52969384,90.26651174319447
515,45.88,-68.76,0.17451125,168.72020278410724,0.8096939,136.61171443356582
516,44.76,-68.48,0.17450006,172.08874433721917,0.5327041,91.67238223880972
517,45.46,-68.06,0.17449738,169.99103038910835,0.5864286,99.68759901740948
518,43.64,-72.68,0.17446005,175.39153073782714,0.64239466,112.67058308904298
519,46.30,-68.34,0.17445794,167.4403091140274,0.7737245,129.5526688403827
520,45.18,-68.76,0.17445564,170.83317834745975,0.77913266,133.10170938023256
521,44.62,-70.44,0.17444678,172.50521474648227,0.5851531,100.94196167098019
522,45.04,-67.36,0.17441645,171.25272364197562,0.51449126,88.10802957385026
523,45.60,-69.32,0.17439175,169.56843275332014,0.7733163,131.1300370420627
524,42.38,-73.10,0.17438966,179.02699714361677,0.3122816,55.90683864753194
525,44.90,-70.44,0.17437898,171.67124647149276,0.64750004,111.15713863902991
526,43.64,-72.12,0.1743704,175.39153073782714,0.30632067,53.72605072856469
527,43.22,-72.54,0.17436312,176.612864750847,0.3366837,59.4626711025599
528,45.74,-68.62,0.17435576,169.144822708598,0.69676256,117.85377998532746
529,45.18,-68.90,0.17435278,170.83317834745975,0.53417265,91.25441229507028
530,45.60,-68.34,0.17432229,169.56843275332014,0.67188776,113.93095366830363
531,45.74,-69.04,0.1743146,169.144822708598,0.623073,105.38956904689907
532,43.92,-71.56,0.174309,174.5720681325521,0.7320408,127.79388034231833
533,44.48,-70.86,0.1742918,172.92065521274407,0.61168367,105.77274042975002
534,45.04,-69.88,0.17426042,171.25272364197562,0.48648512,83.3119024336837
535,46.02,-68.90,0.17425233,168.2945755150426,0.926259,155.884362062741
536,46.58,-68.76,0.17425029,166.5820439071243,0.72887754,121.41791110467018
537,43.36,-72.26,0.17419967,176.20680464630925,0.36714286,64.69306952581222
538,44.62,-70.58,0.17416815,172.50521474648227,0.69168365,119.31903658277612
539,45.32,-69.88,0.17416406,170.4126130928419,0.6368878,108.5337123316578
540,44.34,-71.00,0.17409922,173.33506325561575,0.82076496,142.26734606172923
541,45.46,-67.50,0.17407419,169.99103038910835,0.7210175,122.56650433617196
542,47.00,-68.20,0.17405182,165.28719319906628,0.58751285,97.10835007073597
543,45.04,-70.44,0.17397636,171.25272364197562,0.836074,143.17994874773325
544,45.18,-67.92,0.17397341,170.83317834745975,0.46316326,79.12365122646017
545,45.32,-68.06,0.17395741,170.4126130928419,0.39607143,67.49556804294707
546,46.72,-68.34,0.1739423,166.15141815308257,0.7669898,127.43644749096819
547,45.46,-67.78,0.17392267,169.99103038910835,0.5297959,90.0605484016889
548,44.62,-70.86,0.17392036,172.50521474648227,0.8492857,146.5062158165851
549,45.74,-69.32,0.17391598,169.144822708598,0.71315515,120.62650148041723
550,45.18,-67.64,0.1738986,170.83317834745975,0.4409184,75.32348926922481
551,45.32,-67.50,0.17389798,170.4126130928419,0.5964029,101.63457383839572
552,43.78,-71.70,0.17387497,174.98232180147855,0.3135149,54.85956307171879
553,45.04,-69.04,0.17387395,171.25272364197562,0.40385407,69.16110979999405
554,45.46,-67.64,0.17386782,169.99103038910835,0.6955102,118.23049700720001
555,45.04,-68.90,0.17385341,171.25272364197562,0.46136326,79.00971417449924
556,41.96,-73.38,0.1738296,180.21966580160833,0.2189796,39.46442980523248
557,45.18,-69.32,0.17382042,170.83317834745975,0.44448978,75.93360136292517
558,45.18,-69.04,0.17380884,170.83317834745975,0.54464287,93.0430718045916
559,46.30,-68.06,0.17380306,167.4403091140274,0.7447449,124.7003157461439
560,43.50,-72.68,0.17375243,175.79969249841446,0.48306125,84.92201991540657
561,42.66,-72.96,0.17375186,178.2265363422834,0.52137756,92.92331726500673
562,45.18,-68.06,0.17373967,170.83317834745975,0.6521429,111.40764132802978
563,45.32,-68.76,0.17369847,170.4126130928419,0.64535713,109.9769952350661
564,45.60,-68.76,0.17369255,169.56843275332014,0.5654082,95.8753772906766
565,45.46,-68.20,0.17368025,169.99103038910835,0.6849948,116.44297471564605
566,45.04,-68.48,0.17364895,171.25272364197562,0.66330934,113.59353035725042
567,47.00,-68.06,0.17361084,165.28719319906628,0.60142857,99.40843997448438
