,lat,lon,cf,area,mask,restricted_area
3129,46.30,-68.86,0.41756544,30.75434249033155,0.77381647,23.79821663021651
3130,45.82,-68.44,0.41751096,31.022872576167664,0.6648159,20.624499036380996
3131,44.26,-72.82,0.4174951,31.8804618420139,0.6530055,20.818116312195855
3132,41.20,-73.30,0.417377,33.49343907913636,0.07107438,2.3805254658755266
3133,43.96,-72.28,0.41735077,32.04269288293525,0.72749263,23.310822933124452
3134,44.86,-72.82,0.41733462,31.553382172638063,0.613276,19.350932156487232
3135,43.00,-71.98,0.4173245,32.55590714965131,0.4511111,14.686331348329112
3136,41.80,-72.28,0.41722172,33.184556075758266,0.17520662,5.814153790781072
3137,44.56,-70.36,0.41718808,31.717356781377678,0.74719906,23.69917912619162
3138,43.54,-70.36,0.41712558,32.2683395233618,0.038281705,1.2352870619102057
3139,46.00,-68.68,0.41702145,30.9224279366691,0.8882283,27.466175512515726
3140,41.62,-73.36,0.41700685,33.277604627405125,0.27603304,9.185718497718486
3141,42.70,-72.34,0.41699317,32.7144190207372,0.29033124,9.49801798636078
3142,41.56,-72.52,0.41692308,33.3085478705883,0.1738843,5.791833609691498
3143,44.86,-73.36,0.41689563,31.553382172638063,0.15628415,4.931293621696547
3144,44.92,-73.18,0.41687644,31.5204833002992,0.1363388,4.29746487463096
3145,44.80,-68.62,0.41681752,31.586246442794923,0.5618312,17.746137993256244
3146,44.14,-70.12,0.41681343,31.945459390354667,0.27110583,8.660600151809964
3147,42.40,-71.44,0.41676417,32.872034008731305,0.0035599857,0.11702396980911722
3148,42.28,-71.44,0.4167636,32.93482790790836,0.00071199716,0.023449503804815315
3149,44.26,-69.34,0.41675258,31.8804618420139,0.55846024,17.803970231190906
3150,45.10,-68.92,0.41673827,31.421579431156854,0.6608204,20.764021459940157
3151,43.96,-69.94,0.41672572,32.04269288293525,0.23786268,7.621760687623519
3152,43.48,-72.88,0.4167209,32.300433495082004,0.48972222,15.818240065674313
3153,46.78,-68.50,0.41661623,30.483653957000957,0.47691408,14.538083720889041
3154,45.34,-69.82,0.4165702,31.28922536812718,0.90130794,28.201227275858063
3155,41.86,-72.88,0.41646025,33.1534670645538,0.09586777,3.1783488866205643
3156,45.10,-70.42,0.41641882,31.421579431156854,0.7966706,25.032649030839853
3157,43.96,-71.20,0.41639283,32.04269288293525,0.67527777,21.637718180863473
3158,42.70,-71.38,0.41638988,32.7144190207372,0.124753624,4.081242336461237
3159,47.02,-68.20,0.41638327,30.347506203478382,0.45095125,13.685245808508796
3160,41.32,-73.12,0.41638094,33.431955235210765,0.002644628,0.08841508669943267
3161,44.74,-71.74,0.4163411,31.61907607473005,0.85622144,27.072930767679814
3162,45.64,-68.26,0.41630343,31.123011032175903,0.7060199,21.973464463988133
3163,45.64,-68.92,0.4162391,31.123011032175903,0.76724136,23.878861272936334
