,latitude,longitude
828320,40.97,-90.9
828341,39.81,-90.9
828356,39.85,-90.9
828371,39.73,-90.9
828374,39.89,-90.9
828376,39.93,-90.9
828379,40.53,-90.9
828394,39.69,-90.9
828396,39.77,-90.9
828400,41.13,-90.9
828402,39.65,-90.9
828433,41.17,-90.9
828451,40.49,-90.9
828459,41.09,-90.9
828486,40.77,-90.9
828576,39.61,-90.9
828597,41.37,-90.9
828598,41.41,-90.9
828603,41.33,-90.9
828606,40.57,-90.9
828693,40.09,-90.9
828733,40.89,-90.9
828741,40.49,-90.86
828748,40.65,-90.86
828750,39.77,-90.86
828753,41.25,-90.86
828762,41.13,-90.86
828778,41.37,-90.86
828791,41.17,-90.86
828797,41.41,-90.86
828802,39.41,-90.86
828837,39.73,-90.86
828873,41.33,-90.86
828887,40.61,-90.86
828901,39.61,-90.86
828915,40.53,-90.86
828949,40.57,-90.86
828959,40.09,-90.86
828972,40.21,-90.86
829010,39.37,-90.86
829028,41.01,-90.86
829049,39.45,-90.86
829077,40.29,-90.86
829170,39.49,-90.86
829198,40.25,-90.86
829211,40.13,-90.86
829216,40.73,-90.86
829251,40.45,-90.86
829261,40.41,-90.86
829288,40.97,-90.86
829312,40.01,-90.86
829313,40.05,-90.86
829326,40.69,-90.86
829337,40.93,-90.86
829348,41.05,-90.86
829354,39.97,-90.86
829377,40.17,-90.86
829382,40.85,-90.86
829400,40.77,-90.86
829407,39.57,-90.86
829464,40.81,-90.86
829470,41.21,-90.86
829472,39.69,-90.86
829473,39.65,-90.86
829478,40.89,-90.86
829496,41.09,-90.86
829505,39.89,-90.86
829547,39.93,-90.86
829553,40.37,-90.86
829591,40.33,-90.86
829592,41.29,-90.86
829632,39.81,-90.86
829647,39.85,-90.86
829648,39.53,-90.86
829705,41.05,-90.82
829707,40.21,-90.82
829716,40.93,-90.82
829721,40.77,-90.82
829725,39.97,-90.82
829731,40.05,-90.82
829733,40.01,-90.82
829743,40.81,-90.82
829745,40.29,-90.82
829766,39.45,-90.82
829782,40.85,-90.82
829823,41.41,-90.82
829847,41.21,-90.82
829880,39.49,-90.82
829916,41.33,-90.82
829917,41.37,-90.82
829929,40.57,-90.82
829933,40.61,-90.82
829970,40.69,-90.82
829972,40.89,-90.82
829980,39.33,-90.82
829984,41.01,-90.82
829986,40.09,-90.82
830018,39.57,-90.82
830046,40.65,-90.82
830072,39.41,-90.82
830116,39.73,-90.82
830128,40.49,-90.82
830156,39.77,-90.82
830171,40.53,-90.82
830189,39.69,-90.82
830236,41.13,-90.82
830243,39.65,-90.82
830248,41.17,-90.82
830249,41.09,-90.82
830259,39.89,-90.82
830272,39.93,-90.82
830293,39.53,-90.82
830362,40.97,-90.82
830379,39.85,-90.82
830399,39.81,-90.82
830407,41.25,-90.82
830410,40.17,-90.82
830419,40.41,-90.82
830420,39.61,-90.82
830428,40.33,-90.82
830433,41.29,-90.82
830437,40.45,-90.82
830471,40.73,-90.82
830485,40.37,-90.82
830494,39.37,-90.82
830506,40.25,-90.82
830541,40.13,-90.82
830574,40.53,-90.78
830583,39.73,-90.78
830584,40.77,-90.78
830588,39.93,-90.78
830593,39.89,-90.78
830597,40.57,-90.78
830611,39.61,-90.78
830631,39.81,-90.78
830643,39.85,-90.78
830675,41.01,-90.78
830719,40.73,-90.78
830723,40.21,-90.78
830744,40.25,-90.78
830747,40.49,-90.78
830750,40.29,-90.78
830752,40.01,-90.78
830797,40.45,-90.78
830865,39.77,-90.78
830888,40.97,-90.78
830891,40.05,-90.78
830892,40.41,-90.78
830929,39.97,-90.78
830952,39.37,-90.78
830973,40.09,-90.78
831010,41.21,-90.78
831073,39.45,-90.78
831092,39.33,-90.78
831153,41.17,-90.78
831168,41.13,-90.78
831192,39.53,-90.78
831207,39.29,-90.78
831247,41.25,-90.78
831258,41.29,-90.78
831278,41.09,-90.78
831309,40.37,-90.78
831315,39.49,-90.78
831349,39.57,-90.78
831355,41.05,-90.78
831358,40.81,-90.78
831364,40.69,-90.78
831369,39.41,-90.78
831370,40.85,-90.78
831371,40.17,-90.78
831376,40.65,-90.78
831383,40.93,-90.78
831393,40.89,-90.78
831395,40.13,-90.78
831398,40.61,-90.78
831408,41.41,-90.78
831418,41.37,-90.78
831421,39.65,-90.78
831441,41.33,-90.78
831463,40.33,-90.78
831468,39.69,-90.78
831491,41.05,-90.74
831494,40.49,-90.74
831497,40.05,-90.74
831520,40.37,-90.74
831563,41.29,-90.74
831587,40.77,-90.74
831591,39.29,-90.74
831602,39.57,-90.74
831605,40.45,-90.74
831619,39.53,-90.74
831635,40.25,-90.74
831641,40.41,-90.74
831647,39.25,-90.74
831655,40.93,-90.74
831662,40.89,-90.74
831673,41.17,-90.74
831684,41.09,-90.74
831686,40.85,-90.74
831690,41.13,-90.74
831701,40.01,-90.74
831703,39.97,-90.74
831705,40.81,-90.74
831732,40.33,-90.74
831735,39.89,-90.74
831757,39.81,-90.74
831758,39.85,-90.74
831763,39.93,-90.74
831780,40.13,-90.74
831819,39.65,-90.74
831822,39.69,-90.74
831827,40.97,-90.74
831947,39.77,-90.74
831996,40.69,-90.74
832005,40.53,-90.74
832020,39.73,-90.74
832040,41.21,-90.74
832041,40.17,-90.74
832073,41.25,-90.74
832076,39.61,-90.74
832088,41.01,-90.74
832103,41.37,-90.74
832117,39.33,-90.74
832118,40.57,-90.74
832142,40.65,-90.74
832174,39.45,-90.74
832195,40.29,-90.74
832312,39.41,-90.74
832322,40.09,-90.74
832328,39.37,-90.74
832348,40.21,-90.74
832351,40.61,-90.74
832354,40.73,-90.74
832359,41.41,-90.74
832371,41.33,-90.74
832396,39.49,-90.74
832417,40.97,-90.7
832448,39.45,-90.7
832497,39.89,-90.7
832512,41.21,-90.7
832513,40.09,-90.7
832528,39.33,-90.7
832540,39.81,-90.7
832574,39.93,-90.7
832584,39.85,-90.7
832623,41.05,-90.7
832627,39.49,-90.7
832628,39.13,-90.7
832638,40.37,-90.7
832656,40.57,-90.7
832676,40.93,-90.7
832677,39.97,-90.7
832678,39.41,-90.7
832690,39.57,-90.7
832695,40.89,-90.7
832703,41.41,-90.7
832718,40.61,-90.7
832722,40.69,-90.7
832729,40.85,-90.7
832738,40.81,-90.7
832742,40.05,-90.7
832749,40.01,-90.7
832759,39.69,-90.7
832772,39.65,-90.7
832791,40.65,-90.7
832842,40.33,-90.7
832867,39.09,-90.7
832877,41.01,-90.7
832888,39.17,-90.7
832893,40.13,-90.7
832905,41.33,-90.7
832911,41.37,-90.7
832919,40.49,-90.7
832928,41.29,-90.7
832940,40.53,-90.7
832967,39.61,-90.7
832968,40.21,-90.7
832979,39.21,-90.7
832983,39.05,-90.7
833012,40.29,-90.7
833031,39.77,-90.7
833034,41.25,-90.7
833035,40.45,-90.7
833076,41.09,-90.7
833077,41.17,-90.7
833082,41.13,-90.7
833089,40.77,-90.7
833181,40.41,-90.7
833197,39.25,-90.7
833207,39.53,-90.7
833211,40.73,-90.7
833253,40.25,-90.7
833276,39.73,-90.7
833288,39.37,-90.7
833301,39.29,-90.7
833325,40.17,-90.7
833351,40.25,-90.66
833364,39.13,-90.66
833369,40.45,-90.66
833372,40.77,-90.66
833379,40.85,-90.66
833383,39.29,-90.66
833388,39.09,-90.66
833389,41.05,-90.66
833392,41.41,-90.66
833399,40.93,-90.66
833414,41.33,-90.66
833432,40.05,-90.66
833435,39.97,-90.66
833438,39.77,-90.66
833443,40.41,-90.66
833446,40.81,-90.66
833447,40.21,-90.66
833460,40.01,-90.66
833487,40.37,-90.66
833503,40.33,-90.66
833557,39.25,-90.66
833570,39.85,-90.66
833577,39.81,-90.66
833582,40.53,-90.66
833590,39.89,-90.66
833593,39.93,-90.66
833612,40.97,-90.66
833632,39.21,-90.66
833682,39.73,-90.66
833715,40.09,-90.66
833729,39.33,-90.66
833757,38.93,-90.66
833760,40.49,-90.66
833774,39.17,-90.66
833820,41.17,-90.66
