,latitude,longitude
588942,36.93,-101.02
588962,36.73,-101.02
589021,36.69,-101.02
589066,36.85,-101.02
589218,36.97,-100.98
589249,36.93,-100.98
589304,36.69,-100.98
589385,36.77,-100.98
589416,36.73,-100.98
589504,36.65,-100.98
589723,36.53,-100.98
589725,36.61,-100.98
589799,36.85,-100.98
589919,36.57,-100.98
589923,36.81,-100.98
589951,36.89,-100.98
590198,36.65,-100.94
590246,36.85,-100.94
590268,36.93,-100.94
590331,36.69,-100.94
590435,36.89,-100.94
590439,36.81,-100.94
590467,36.97,-100.94
590468,36.73,-100.94
590565,36.57,-100.94
590716,36.53,-100.94
590777,36.61,-100.94
591189,36.77,-100.94
591708,36.73,-100.9
591715,36.65,-100.9
591774,36.81,-100.9
591971,36.61,-100.9
592060,36.89,-100.9
592145,36.69,-100.9
592151,36.93,-100.9
592152,36.97,-100.9
592246,36.53,-100.9
592262,36.77,-100.9
592275,36.85,-100.9
592295,36.57,-100.9
592363,36.57,-100.86
592377,36.93,-100.86
592488,36.85,-100.86
592523,36.53,-100.86
592559,36.89,-100.86
592572,36.81,-100.86
592672,36.77,-100.86
592869,36.73,-100.86
592941,36.65,-100.86
592991,36.69,-100.86
593124,36.61,-100.86
593300,36.97,-100.86
593418,36.73,-100.82
593486,36.61,-100.82
593494,36.65,-100.82
593534,36.57,-100.82
593736,36.77,-100.82
593977,36.69,-100.82
594138,36.89,-100.82
594143,36.53,-100.82
594220,36.97,-100.82
594309,36.81,-100.82
594421,36.85,-100.82
594463,36.93,-100.82
594496,36.85,-100.78
594811,36.77,-100.78
595007,36.89,-100.78
595009,36.61,-100.78
595121,36.73,-100.78
595237,36.93,-100.78
595270,36.53,-100.78
595306,36.57,-100.78
595355,36.65,-100.78
595420,36.69,-100.78
595432,36.97,-100.78
595525,36.81,-100.78
595557,36.57,-100.74
595878,36.53,-100.74
596041,36.97,-100.74
596089,36.73,-100.74
596275,36.89,-100.74
596282,36.69,-100.74
596316,36.93,-100.74
596376,36.65,-100.74
596409,36.85,-100.74
596464,36.61,-100.74
596502,36.81,-100.74
596596,36.77,-100.74
596626,36.89,-100.7
596636,36.57,-100.7
596764,36.81,-100.7
596859,36.61,-100.7
596864,36.85,-100.7
597051,36.53,-100.7
597149,36.97,-100.7
597359,36.73,-100.7
597369,36.77,-100.7
597502,36.69,-100.7
597618,36.65,-100.7
597667,36.93,-100.7
597798,36.97,-100.66
597916,36.61,-100.66
597935,36.77,-100.66
597948,36.85,-100.66
598197,36.73,-100.66
598325,36.93,-100.66
598476,36.65,-100.66
598482,36.81,-100.66
598491,36.57,-100.66
598526,36.53,-100.66
598666,36.69,-100.66
598733,36.89,-100.66
598923,36.81,-100.62
599005,36.77,-100.62
599045,36.73,-100.62
599150,36.65,-100.62
599175,36.85,-100.62
599218,36.93,-100.62
599222,36.97,-100.62
599234,36.89,-100.62
599291,36.61,-100.62
599348,36.69,-100.62
599432,36.53,-100.62
599692,36.57,-100.62
600362,36.81,-100.58
600370,36.85,-100.58
600443,36.57,-100.58
600476,36.77,-100.58
600500,36.65,-100.58
600506,36.97,-100.58
600631,36.69,-100.58
600653,36.93,-100.58
600665,36.73,-100.58
600736,36.89,-100.58
600774,36.53,-100.58
600877,36.61,-100.58
600998,36.93,-100.54
601237,36.57,-100.54
601289,36.53,-100.54
601434,36.69,-100.54
601545,36.77,-100.54
601647,36.61,-100.54
601689,36.85,-100.54
601714,36.65,-100.54
601796,36.81,-100.54
601867,36.73,-100.54
602008,36.97,-100.54
602010,36.89,-100.54
602063,36.77,-100.5
602071,36.73,-100.5
602123,36.85,-100.5
602129,36.65,-100.5
602137,36.69,-100.5
602162,36.81,-100.5
602322,36.53,-100.5
602489,36.57,-100.5
602570,36.61,-100.5
602701,36.93,-100.5
602917,36.89,-100.5
603000,36.97,-100.5
603657,36.57,-100.46
603681,36.89,-100.46
603740,36.97,-100.46
603759,36.73,-100.46
603855,36.69,-100.46
603893,36.93,-100.46
603934,36.77,-100.46
604046,36.81,-100.46
604047,36.53,-100.46
604084,36.61,-100.46
604139,36.85,-100.46
604163,36.65,-100.46
604428,36.93,-100.42
604557,36.81,-100.42
604576,36.65,-100.42
604592,36.73,-100.42
604632,36.97,-100.42
604652,36.85,-100.42
604708,36.61,-100.42
604768,36.89,-100.42
604928,36.69,-100.42
605034,36.77,-100.42
605110,36.57,-100.42
605198,36.53,-100.42
605515,36.61,-100.38
605560,36.53,-100.38
605661,36.73,-100.38
605664,36.65,-100.38
605672,36.85,-100.38
605690,36.97,-100.38
605772,36.81,-100.38
605929,36.77,-100.38
605989,36.69,-100.38
606084,36.93,-100.38
606254,36.89,-100.38
606303,36.57,-100.38
606416,36.93,-100.34
606419,36.61,-100.34
606442,36.77,-100.34
606486,36.53,-100.34
606541,36.89,-100.34
606542,36.69,-100.34
606636,36.65,-100.34
606649,36.57,-100.34
606726,36.73,-100.34
606747,36.85,-100.34
606761,36.97,-100.34
606844,36.81,-100.34
607483,36.77,-100.3
607554,36.57,-100.3
607578,36.89,-100.3
607767,36.93,-100.3
607859,36.69,-100.3
607968,36.65,-100.3
608034,36.53,-100.3
608062,36.97,-100.3
608071,36.85,-100.3
608173,36.61,-100.3
608212,36.81,-100.3
608466,36.73,-100.3
608558,36.53,-100.26
608653,36.77,-100.26
608664,36.57,-100.26
608793,36.69,-100.26
608988,36.73,-100.26
609010,36.97,-100.26
609072,36.89,-100.26
609185,36.61,-100.26
609280,36.65,-100.26
609292,36.85,-100.26
609324,36.81,-100.26
609405,36.93,-100.26
609641,36.81,-100.22
609706,36.93,-100.22
609784,36.53,-100.22
609827,36.61,-100.22
609855,36.57,-100.22
609944,36.89,-100.22
609994,36.77,-100.22
610044,36.73,-100.22
610073,36.65,-100.22
610074,36.85,-100.22
610150,36.97,-100.22
610172,36.69,-100.22
610670,36.93,-100.18
610791,36.65,-100.18
610811,36.85,-100.18
610856,36.69,-100.18
610889,36.81,-100.18
611102,36.89,-100.18
611196,36.73,-100.18
611275,36.97,-100.18
611352,36.61,-100.18
611510,36.53,-100.18
611672,36.57,-100.18
611707,36.77,-100.18
611887,36.97,-100.14
612204,36.81,-100.14
612281,36.53,-100.14
612288,36.89,-100.14
612355,36.77,-100.14
612442,36.73,-100.14
612451,36.69,-100.14
612472,36.93,-100.14
612476,36.61,-100.14
612506,36.57,-100.14
612538,36.85,-100.14
612585,36.65,-100.14
612871,36.61,-100.1
612909,36.81,-100.1
612926,36.65,-100.1
612970,36.85,-100.1
613041,36.73,-100.1
613172,36.97,-100.1
613220,36.69,-100.1
613261,36.77,-100.1
613357,36.93,-100.1
613542,36.53,-100.1
613650,36.57,-100.1
613846,36.89,-100.1
613995,36.61,-100.06
614202,36.73,-100.06
614370,36.65,-100.06
614551,36.81,-100.06
614768,36.85,-100.06
614791,36.53,-100.06
614802,36.93,-100.06
614859,36.77,-100.06
614865,36.57,-100.06
614897,36.97,-100.06
614943,36.89,-100.06
614946,36.69,-100.06
614993,36.77,-100.02
615034,36.93,-100.02
615113,36.69,-100.02
615180,36.81,-100.02
615314,36.89,-100.02
615359,36.97,-100.02
615424,36.73,-100.02
615430,36.65,-100.02
615435,36.85,-100.02
615691,36.53,-100.02
615735,36.61,-100.02
616009,36.57,-100.02
616085,36.89,-99.98
616103,36.57,-99.98
616177,36.13,-99.98
616180,36.69,-99.98
616204,35.65,-99.98
616210,36.01,-99.98
616227,35.93,-99.98
616267,34.81,-99.98
616304,36.77,-99.98
616316,36.29,-99.98
616342,36.33,-99.98
616366,35.45,-99.98
616389,35.97,-99.98
616390,34.89,-99.98
616401,36.09,-99.98
616407,35.41,-99.98
616431,34.77,-99.98
616460,35.49,-99.98
616478,36.37,-99.98
616480,35.73,-99.98
616504,34.61,-99.98
616508,35.89,-99.98
616546,35.69,-99.98
616547,36.25,-99.98
616573,36.93,-99.98
616580,35.81,-99.98
616588,36.21,-99.98
616591,36.17,-99.98
616605,35.85,-99.98
616606,35.57,-99.98
616686,36.53,-99.98
616714,36.45,-99.98
616820,35.77,-99.98
616825,36.49,-99.98
616826,35.61,-99.98
616838,36.05,-99.98
616864,36.41,-99.98
616908,35.13,-99.98
616922,36.97,-99.98
616942,34.85,-99.98
616957,35.37,-99.98
616960,36.85,-99.98
616964,34.73,-99.98
616980,34.93,-99.98
616986,35.29,-99.98
616997,35.33,-99.98
617002,35.17,-99.98
617010,36.65,-99.98
617019,36.81,-99.98
617033,35.09,-99.98
617035,34.65,-99.98
617041,36.73,-99.98
617045,35.21,-99.98
617062,35.25,-99.98
617067,34.69,-99.98
617082,35.01,-99.98
617127,36.61,-99.98
617137,35.05,-99.98
617156,35.53,-99.98
617162,34.97,-99.98
617172,35.85,-99.94
617188,35.45,-99.94
617195,35.41,-99.94
617231,34.61,-99.94
617251,35.73,-99.94
617262,36.25,-99.94
617365,34.97,-99.94
617378,36.61,-99.94
617381,36.37,-99.94
617383,35.49,-99.94
617385,35.29,-99.94
617386,35.33,-99.94
617396,35.37,-99.94
617411,35.01,-99.94
617419,36.69,-99.94
617427,36.41,-99.94
617442,35.89,-99.94
617461,35.53,-99.94
617464,36.13,-99.94
617479,35.25,-99.94
617516,36.93,-99.94
617537,36.45,-99.94
617540,36.85,-99.94
617544,35.65,-99.94
617583,36.73,-99.94
617613,34.65,-99.94
617634,35.57,-99.94
617673,35.21,-99.94
617674,35.81,-99.94
617685,36.53,-99.94
617688,36.17,-99.94
617690,36.21,-99.94
617691,35.09,-99.94
617695,36.81,-99.94
617725,36.89,-99.94
617761,34.85,-99.94
617793,36.57,-99.94
617824,36.65,-99.94
617827,34.81,-99.94
617840,35.17,-99.94
617856,36.01,-99.94
617874,34.73,-99.94
617920,34.69,-99.94
617942,34.93,-99.94
617986,35.97,-99.94
617987,36.29,-99.94
618026,34.89,-99.94
618037,36.33,-99.94
618062,35.13,-99.94
618064,36.97,-99.94
618099,35.77,-99.94
618105,35.69,-99.94
618120,35.61,-99.94
618136,36.49,-99.94
618154,36.09,-99.94
618170,36.77,-99.94
618206,35.05,-99.94
618222,35.93,-99.94
618238,34.77,-99.94
618239,36.05,-99.94
618255,35.89,-99.9
618265,36.85,-99.9
618266,36.13,-99.9
618300,35.93,-99.9
618313,36.05,-99.9
618317,35.73,-99.9
618318,36.41,-99.9
618325,35.61,-99.9
618338,35.69,-99.9
618362,34.57,-99.9
618380,35.17,-99.9
618397,36.65,-99.9
618420,36.37,-99.9
618423,36.21,-99.9
618461,34.69,-99.9
618485,36.29,-99.9
618498,35.13,-99.9
618502,36.09,-99.9
618545,36.77,-99.9
618546,36.33,-99.9
618583,34.73,-99.9
618603,36.61,-99.9
618637,36.57,-99.9
618688,36.01,-99.9
618700,36.81,-99.9
618705,36.53,-99.9
618729,35.57,-99.9
618735,34.65,-99.9
618756,35.81,-99.9
618784,36.93,-99.9
618786,35.65,-99.9
618793,35.37,-99.9
618794,35.29,-99.9
618797,36.17,-99.9
618821,35.21,-99.9
618850,36.69,-99.9
618874,35.77,-99.9
618886,36.49,-99.9
618888,35.01,-99.9
618901,36.25,-99.9
618916,34.61,-99.9
618937,35.33,-99.9
