,latitude,longitude
1324899,43.21,-71.5
1324964,44.33,-71.5
1324971,43.89,-71.5
1325002,44.69,-71.5
1325013,44.25,-71.5
1325016,43.45,-71.5
1325034,43.09,-71.5
1325098,43.77,-71.5
1325099,45.01,-71.5
1325199,44.37,-71.5
1325206,44.09,-71.5
1325246,43.41,-71.5
1325248,44.73,-71.5
1325257,44.81,-71.5
1325267,43.65,-71.5
1325307,44.01,-71.5
1325320,44.21,-71.5
1325358,44.13,-71.5
1325361,43.69,-71.5
1325371,43.81,-71.5
1325391,44.61,-71.5
1325403,43.17,-71.5
1325407,43.05,-71.5
1325422,44.93,-71.5
1325435,44.97,-71.5
1325436,44.49,-71.5
1325471,44.17,-71.5
1325516,44.57,-71.5
1325517,44.53,-71.5
1325559,42.77,-71.5
1325598,43.29,-71.5
1325621,43.13,-71.5
1325636,44.45,-71.5
1325652,44.41,-71.5
1325684,43.37,-71.5
1325741,44.05,-71.5
1325759,43.25,-71.5
1325833,43.97,-71.5
1325840,45.05,-71.5
1325845,43.33,-71.5
1325875,44.77,-71.5
1325910,43.61,-71.5
1325920,43.01,-71.5
1325921,43.53,-71.5
1325941,42.89,-71.5
1325946,42.85,-71.5
1325957,43.49,-71.5
1325958,42.93,-71.5
1326024,43.57,-71.5
1326025,42.81,-71.5
1326030,44.85,-71.5
1326043,43.93,-71.5
1326057,44.89,-71.5
1326067,42.97,-71.5
1326074,44.65,-71.46
1326082,44.17,-71.46
1326097,42.85,-71.46
1326126,45.05,-71.46
1326151,44.21,-71.46
1326171,44.33,-71.46
1326192,43.49,-71.46
1326248,43.25,-71.46
1326310,43.77,-71.46
1326333,43.21,-71.46
1326341,43.73,-71.46
1326414,43.29,-71.46
1326418,43.53,-71.46
1326424,44.49,-71.46
1326430,43.01,-71.46
1326465,42.77,-71.46
1326468,44.93,-71.46
1326480,44.37,-71.46
1326482,43.89,-71.46
1326486,43.37,-71.46
1326489,44.97,-71.46
1326490,44.13,-71.46
1326494,44.85,-71.46
1326495,44.41,-71.46
1326498,44.45,-71.46
1326512,44.61,-71.46
1326533,43.05,-71.46
1326538,43.85,-71.46
1326539,44.89,-71.46
1326546,44.53,-71.46
1326547,44.57,-71.46
1326551,43.93,-71.46
1326570,43.13,-71.46
1326577,44.01,-71.46
1326589,43.97,-71.46
1326626,43.61,-71.46
1326640,43.17,-71.46
1326685,42.81,-71.46
1326688,43.57,-71.46
1326717,44.73,-71.46
1326719,42.89,-71.46
1326735,43.09,-71.46
1326738,42.93,-71.46
1326756,43.45,-71.46
1326786,44.05,-71.46
1326826,43.33,-71.46
1326928,44.29,-71.46
1326929,44.69,-71.46
1326938,44.77,-71.46
1326959,42.73,-71.46
1326960,45.09,-71.46
1327009,44.09,-71.46
1327031,43.65,-71.46
1327052,45.01,-71.46
1327055,44.81,-71.46
1327059,42.97,-71.46
1327061,43.41,-71.46
1327203,44.25,-71.46
1327216,43.69,-71.46
1327321,43.81,-71.46
1327414,42.77,-71.42
1327486,42.97,-71.42
1327498,44.01,-71.42
1327499,45.13,-71.42
1327512,43.65,-71.42
1327569,44.85,-71.42
1327575,43.61,-71.42
1327594,45.01,-71.42
1327610,42.89,-71.42
1327629,42.73,-71.42
1327630,43.05,-71.42
1327634,45.09,-71.42
1327636,44.13,-71.42
1327642,44.17,-71.42
1327652,44.97,-71.42
1327664,44.45,-71.42
1327678,43.53,-71.42
1327680,44.77,-71.42
1327691,44.41,-71.42
1327696,44.93,-71.42
1327697,43.85,-71.42
1327774,44.61,-71.42
1327790,43.29,-71.42
1327791,43.37,-71.42
1327814,43.93,-71.42
1327828,44.33,-71.42
1327853,44.49,-71.42
1327872,44.57,-71.42
1327890,43.09,-71.42
1327907,43.13,-71.42
1327922,44.89,-71.42
1327925,43.01,-71.42
1327931,44.53,-71.42
1327936,43.57,-71.42
1327989,43.69,-71.42
1328044,43.25,-71.42
1328095,45.05,-71.42
1328098,43.33,-71.42
1328110,42.81,-71.42
1328135,44.37,-71.42
1328138,44.69,-71.42
1328160,43.21,-71.42
1328165,44.05,-71.42
1328192,43.73,-71.42
1328201,43.77,-71.42
1328219,44.21,-71.42
1328285,44.25,-71.42
1328295,43.49,-71.42
1328319,42.85,-71.42
1328480,42.93,-71.42
1328481,44.73,-71.42
1328482,44.81,-71.42
1328490,43.81,-71.42
1328529,44.09,-71.42
1328542,43.45,-71.42
1328556,43.89,-71.42
1328566,44.65,-71.42
1328587,45.17,-71.42
1328637,43.97,-71.42
1328655,43.41,-71.42
1328677,43.17,-71.42
1328691,44.29,-71.42
1328708,43.21,-71.38
1328806,44.37,-71.38
1328840,44.33,-71.38
1328926,44.97,-71.38
1328983,45.17,-71.38
1329036,44.45,-71.38
1329191,43.77,-71.38
1329228,43.17,-71.38
1329269,43.41,-71.38
1329307,43.73,-71.38
1329309,43.81,-71.38
1329323,43.69,-71.38
1329338,45.01,-71.38
1329343,43.65,-71.38
1329352,44.85,-71.38
1329371,42.77,-71.38
1329383,44.81,-71.38
1329396,45.21,-71.38
1329407,44.41,-71.38
1329413,43.13,-71.38
1329424,44.73,-71.38
1329425,44.29,-71.38
1329440,44.65,-71.38
1329497,44.09,-71.38
1329499,43.29,-71.38
1329501,43.37,-71.38
1329552,45.09,-71.38
1329554,45.05,-71.38
1329564,44.25,-71.38
1329569,44.05,-71.38
1329588,43.33,-71.38
1329593,43.45,-71.38
1329623,43.25,-71.38
1329630,42.97,-71.38
1329649,42.73,-71.38
1329674,43.97,-71.38
1329713,44.21,-71.38
1329715,44.17,-71.38
1329720,43.89,-71.38
1329731,44.69,-71.38
1329736,44.77,-71.38
1329765,43.93,-71.38
1329770,44.01,-71.38
1329778,44.53,-71.38
1329780,44.89,-71.38
