,latitude,longitude
1306867,42.21,-72.06
1306869,42.17,-72.06
1306970,42.41,-72.06
1307041,42.37,-72.06
1307042,42.49,-72.06
1307045,42.29,-72.06
1307046,42.25,-72.06
1307047,42.33,-72.06
1307049,42.45,-72.06
1307182,42.65,-72.06
1307290,42.57,-72.06
1307662,42.13,-72.06
1307789,42.41,-72.02
1307835,42.33,-72.02
1308170,42.53,-72.02
1308311,42.09,-72.02
1308312,42.05,-72.02
1308342,42.21,-72.02
1308345,42.17,-72.02
1308367,42.13,-72.02
1308380,42.49,-72.02
1308386,42.37,-72.02
1308389,42.61,-72.02
1308393,42.29,-72.02
1308409,42.45,-72.02
1308415,42.69,-72.02
1308416,42.25,-72.02
1308492,42.65,-72.02
1308516,42.57,-72.02
1309104,42.65,-71.98
1309170,42.57,-71.98
1309304,42.21,-71.98
1309320,42.17,-71.98
1309326,42.05,-71.98
1309364,42.09,-71.98
1309640,42.41,-71.98
1309940,42.53,-71.98
1309991,42.33,-71.98
1310025,42.45,-71.98
1310030,42.29,-71.98
1310037,42.13,-71.98
1310060,42.25,-71.98
1310062,42.69,-71.98
1310189,42.61,-71.98
1310196,42.37,-71.98
1310263,42.49,-71.98
1310344,42.25,-71.94
1310358,42.41,-71.94
1310364,42.45,-71.94
1310371,42.29,-71.94
1310373,42.49,-71.94
1310422,42.33,-71.94
1310424,42.37,-71.94
1310939,42.09,-71.94
1310941,42.05,-71.94
1310964,42.17,-71.94
1310974,42.21,-71.94
1311232,42.61,-71.94
1311241,42.13,-71.94
1311278,42.57,-71.94
1311399,42.69,-71.94
1311416,42.65,-71.94
1311479,42.53,-71.94
1312035,42.45,-71.9
1312038,42.25,-71.9
1312039,42.29,-71.9
1312042,42.49,-71.9
1312045,42.37,-71.9
1312062,42.41,-71.9
1312063,42.33,-71.9
1312066,42.05,-71.9
1312067,42.09,-71.9
1312076,42.17,-71.9
1312078,42.21,-71.9
1312490,42.13,-71.9
1312604,42.65,-71.9
1312624,42.61,-71.9
1312657,42.69,-71.9
1312764,42.53,-71.9
1312806,42.57,-71.9
1312904,42.13,-71.86
1312959,42.57,-71.86
1313034,42.65,-71.86
1313192,42.53,-71.86
1313248,42.41,-71.86
1313267,42.25,-71.86
1313276,42.37,-71.86
1313304,42.61,-71.86
1313345,42.49,-71.86
1313365,42.17,-71.86
1313369,42.21,-71.86
1313391,42.05,-71.86
1313392,42.09,-71.86
1313412,42.33,-71.86
1313416,42.45,-71.86
1313417,42.29,-71.86
1313603,42.69,-71.86
1314346,42.53,-71.82
1314395,42.13,-71.82
1314401,42.17,-71.82
1314407,42.21,-71.82
1314456,42.05,-71.82
1314457,42.09,-71.82
1314871,42.69,-71.82
1314941,42.65,-71.82
1314948,42.57,-71.82
1315106,42.41,-71.82
1315151,42.29,-71.82
1315155,42.37,-71.82
1315167,42.33,-71.82
1315174,42.25,-71.82
1315177,42.45,-71.82
1315193,42.49,-71.82
1315300,42.61,-71.82
1315555,42.57,-71.78
1315566,42.25,-71.78
1315606,42.29,-71.78
1315623,42.53,-71.78
1315669,42.37,-71.78
1315723,42.49,-71.78
1315798,42.33,-71.78
1315834,42.65,-71.78
1315876,42.45,-71.78
1315999,42.21,-71.78
1316089,42.17,-71.78
1316178,42.09,-71.78
1316179,42.05,-71.78
1316180,42.01,-71.78
1316476,42.61,-71.78
1316512,42.13,-71.78
1316565,42.41,-71.78
1316572,42.69,-71.78
1316863,42.33,-71.74
1317044,42.29,-71.74
1317059,42.21,-71.74
1317090,42.37,-71.74
1317092,42.49,-71.74
1317101,42.17,-71.74
1317158,42.45,-71.74
1317176,42.25,-71.74
1317191,42.01,-71.74
1317321,42.41,-71.74
1317749,42.65,-71.74
1317804,42.13,-71.74
1317860,42.61,-71.74
1317908,42.69,-71.74
1318020,42.53,-71.74
1318149,42.09,-71.74
1318150,42.05,-71.74
1318156,42.57,-71.74
1318184,42.61,-71.7
1318319,42.13,-71.7
1318969,42.49,-71.7
1318983,42.29,-71.7
1319007,42.37,-71.7
1319028,42.65,-71.7
1319034,42.33,-71.7
1319042,42.25,-71.7
1319052,42.45,-71.7
1319109,42.01,-71.7
1319110,42.05,-71.7
1319112,42.09,-71.7
1319113,42.21,-71.7
1319122,42.17,-71.7
1319158,42.57,-71.7
1319242,42.53,-71.7
1319355,42.69,-71.7
1319369,42.41,-71.7
1319796,42.05,-71.66
1319830,42.53,-71.66
1319848,42.57,-71.66
1319864,42.09,-71.66
1319891,42.37,-71.66
1319932,42.49,-71.66
1319947,42.13,-71.66
1319950,42.21,-71.66
1319952,42.17,-71.66
1319953,42.01,-71.66
1319969,42.29,-71.66
1319970,42.25,-71.66
1319972,42.45,-71.66
1319973,42.33,-71.66
1320024,42.61,-71.66
1320186,42.65,-71.66
1320216,42.69,-71.66
1320541,42.41,-71.66
1320926,42.13,-71.62
1321022,42.61,-71.62
1321030,42.69,-71.62
1321042,42.65,-71.62
1321591,42.57,-71.62
1321616,42.53,-71.62
1321836,42.41,-71.62
1321842,42.29,-71.62
1321884,42.37,-71.62
1321907,42.09,-71.62
1321916,42.49,-71.62
1321931,42.33,-71.62
1321943,42.21,-71.62
1321971,42.45,-71.62
1321984,42.17,-71.62
1322000,42.05,-71.62
1322001,42.01,-71.62
1322013,42.25,-71.62
1322562,42.61,-71.58
1322697,42.69,-71.58
1322760,42.05,-71.58
1322891,42.53,-71.58
1322925,42.49,-71.58
1322934,42.57,-71.58
1322953,42.65,-71.58
1322969,42.33,-71.58
1323029,42.37,-71.58
1323145,42.09,-71.58
1323152,42.21,-71.58
1323171,42.45,-71.58
1323230,42.29,-71.58
1323235,42.25,-71.58
1323313,42.17,-71.58
1323378,42.41,-71.58
1323391,42.13,-71.58
1323444,42.65,-71.54
1323981,42.69,-71.54
1324328,42.61,-71.54
1324422,42.57,-71.54
1324477,42.17,-71.54
1324522,42.21,-71.54
1324541,42.13,-71.54
1324547,42.09,-71.54
1324548,42.05,-71.54
1324561,42.53,-71.54
1324633,42.29,-71.54
1324649,42.37,-71.54
1324689,42.49,-71.54
1324716,42.45,-71.54
1324719,42.41,-71.54
1324730,42.33,-71.54
1324747,42.25,-71.54
1324798,42.13,-71.5
1324801,42.17,-71.5
1324831,42.21,-71.5
1324833,42.45,-71.5
1324841,42.25,-71.5
1324858,42.41,-71.5
1324939,42.33,-71.5
1325004,42.29,-71.5
1325010,42.49,-71.5
1325091,42.37,-71.5
1325096,42.05,-71.5
1325420,42.65,-71.5
1325568,42.69,-71.5
1325597,42.61,-71.5
1325897,42.09,-71.5
1325909,42.53,-71.5
1326037,42.57,-71.5
1326090,42.65,-71.46
1326236,42.57,-71.46
1326338,42.05,-71.46
1326339,42.09,-71.46
1326392,42.33,-71.46
1326393,42.41,-71.46
1326415,42.17,-71.46
1326422,42.13,-71.46
1326432,42.29,-71.46
1326464,42.53,-71.46
1326541,42.69,-71.46
1326700,42.61,-71.46
1326995,42.49,-71.46
1327008,42.37,-71.46
1327060,42.45,-71.46
1327087,42.25,-71.46
1327272,42.21,-71.46
1327403,42.49,-71.42
1327538,42.41,-71.42
1327539,42.45,-71.42
1327570,42.37,-71.42
1327615,42.29,-71.42
1327617,42.25,-71.42
1327682,42.53,-71.42
1327795,42.17,-71.42
1327800,42.21,-71.42
1327803,42.33,-71.42
1327805,42.13,-71.42
1328002,42.69,-71.42
1328193,42.57,-71.42
1328196,42.05,-71.42
1328197,42.09,-71.42
1328256,42.65,-71.42
1328457,42.61,-71.42
1328710,42.57,-71.38
1329016,42.65,-71.38
1329356,41.93,-71.38
1329357,41.97,-71.38
1329358,42.61,-71.38
1329476,42.01,-71.38
1329477,42.05,-71.38
1329478,42.09,-71.38
