prod_solar-UPV,load_solar-UPV,prod_wind-onshore,load_wind-onshore,prod_ng,load_ng,prod_CCGT,load_CCGT,sLev,sCh,sDis,demand
0.0,0.0,41403.39630423441,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14700.0
0.0,0.0,41759.33258198803,15917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15917.0
0.0,0.0,42010.52864785878,15718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15718.0
0.0,0.0,41905.74564057876,15179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15179.0
0.0,0.0,41735.512736696845,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0
0.0,0.0,41790.410704991176,13814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13814.0
0.0,0.0,40843.94755500405,12791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12791.0
0.0,0.0,40987.19202938226,11766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11766.0
0.0,0.0,41545.11235399586,10814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.0
0.0,0.0,41364.67799682494,10240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240.0
0.0,0.0,41672.30088321478,9930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930.0
0.0,0.0,41622.08605257567,9807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9807.0
0.0,0.0,41676.58438834057,9844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9844.0
0.0,0.0,41937.61183817313,10129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0
0.0,0.0,41893.83775033655,10698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10698.0
7137.755629664708,0.0,41795.26786525791,11335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11335.0
26390.67689629179,12290.0,40048.29215646922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12290.0
31746.916264976426,13123.0,36408.74940492889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13123.0
30604.985027990348,0.0,33129.91962237562,13595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13595.0
28386.641780370108,13818.0,30324.3777115262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13818.0
29338.59801997671,13890.0,26810.593772960987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13890.0
27010.7101526408,27010.7101526408,24085.428988463973,4378.441999777278,0.0,0.0,0.0,0.0,15040.879329555366,17695.15215241808,0.0,13694.0
27957.28152117846,13509.0,21189.342678289835,0.0,0.0,0.0,0.0,0.0,15040.879329555366,0.0,0.0,13509.0
20542.02297247856,0.0,17512.5841498944,13619.0,0.0,0.0,0.0,0.0,15040.879329555366,0.0,0.0,13619.0
0.0,0.0,15994.38263657115,14930.0,0.0,0.0,0.0,0.0,15040.879329555366,0.0,0.0,14930.0
0.0,0.0,13606.300272075445,13606.300272075445,0.0,0.0,0.0,0.0,12170.17960163081,0.0,2870.699727924555,16477.0
0.0,0.0,11712.87674441831,11712.87674441831,0.0,0.0,0.0,0.0,7442.056346049121,0.0,4728.12325558169,16441.0
0.0,0.0,10970.452226498666,10970.452226498666,0.0,0.0,0.0,0.0,2430.5085725477875,0.0,5011.547773501334,15982.0
